274222723633469949257912364482296972068;"Hidden Legends";"op24";"Squall";24-029C;Common;http://tcgplayer.com/product/594476/final-fantasy-tcg-hidden-legends-squall?page=1;None
227363963723193129289630113717424430765;"Hidden Legends";"op24";"Vaan";24-039C;Common;http://tcgplayer.com/product/594486/final-fantasy-tcg-hidden-legends-vaan?page=1;None
99801998488868131805519349967116440790;"Hidden Legends";"op24";"Valigarmanda";24-073H;Hero;http://tcgplayer.com/product/594646/final-fantasy-tcg-hidden-legends-valigarmanda?page=1;None
108625293357506186257385297976222947005;"Hidden Legends";"op24";"Bahamut (24-015C)";24-015C;Common;http://tcgplayer.com/product/594363/final-fantasy-tcg-hidden-legends-bahamut-24-015c?page=1;None
148739056854806267919112971552810817596;"Hidden Legends";"op24";"Zalera, the Death Seraph";24-026H;Hero;http://tcgplayer.com/product/594472/final-fantasy-tcg-hidden-legends-zalera-the-death-seraph?page=1;None
323868995083894387127093615056284334375;"Hidden Legends";"op24";"Firion";24-017C;Common;http://tcgplayer.com/product/594365/final-fantasy-tcg-hidden-legends-firion?page=1;None
39657582580039422452171290328602068582;"Hidden Legends";"op24";"Corsair";24-094C;Common;http://tcgplayer.com/product/594675/final-fantasy-tcg-hidden-legends-corsair?page=1;None
256368210050397754097113870117649258411;"Hidden Legends";"op24";"Leech Bat";24-046R;Rare;http://tcgplayer.com/product/594547/final-fantasy-tcg-hidden-legends-leech-bat?page=1;None
120640937074120535058760266093528585524;"Hidden Legends";"op24";"Moogle (SOPFFO)";24-067R;Rare;http://tcgplayer.com/product/594611/final-fantasy-tcg-hidden-legends-moogle-sopffo?page=1;None
300941442485378658980527177558751544663;"Hidden Legends";"op24";"Gau";24-092R;Rare;http://tcgplayer.com/product/594671/final-fantasy-tcg-hidden-legends-gau-full-art?page=1;Full Art
276697222746496225291475053269383716707;"Hidden Legends";"op24";"Mog (VI)";24-104R;Rare;http://tcgplayer.com/product/594692/final-fantasy-tcg-hidden-legends-mog-vi-full-art?page=1;Full Art
136991775792160433050025344363734880999;"Hidden Legends";"op24";"Ash";24-055R;Rare;http://tcgplayer.com/product/594561/final-fantasy-tcg-hidden-legends-ash-full-art?page=1;Full Art
187443601992813372338161470311671453344;"Hidden Legends";"op24";"Umaro";24-019R;Rare;http://tcgplayer.com/product/594369/final-fantasy-tcg-hidden-legends-umaro-full-art?page=1;Full Art
109991939299258735186306783060563346918;"Hidden Legends";"op24";"Kimahri";24-093R;Rare;http://tcgplayer.com/product/594673/final-fantasy-tcg-hidden-legends-kimahri?page=1;None
134144056655482729091146319089169656962;"Hidden Legends";"op24";"Cactite";24-059R;Rare;http://tcgplayer.com/product/594565/final-fantasy-tcg-hidden-legends-cactite?page=1;None
162219232464057756423144890041782473332;"Hidden Legends";"op24";"Deadly Nightshade";24-004R;Rare;http://tcgplayer.com/product/593781/final-fantasy-tcg-hidden-legends-deadly-nightshade?page=1;None
140779430140685325395306895153601237849;"Hidden Legends";"op24";"Ash";24-055R;Rare;http://tcgplayer.com/product/594560/final-fantasy-tcg-hidden-legends-ash?page=1;None
188379839961796687537993497561845813924;"Hidden Legends";"op24";"Chime";24-080R;Rare;http://tcgplayer.com/product/594656/final-fantasy-tcg-hidden-legends-chime-full-art?page=1;Full Art
48540541307215754517048947423242536734;"Hidden Legends";"op24";"Noel";24-081R;Rare;http://tcgplayer.com/product/594657/final-fantasy-tcg-hidden-legends-noel?page=1;None
29506105066922913776844477750876100898;"Hidden Legends";"op24";"White Monk";24-066C;Common;http://tcgplayer.com/product/594610/final-fantasy-tcg-hidden-legends-white-monk?page=1;None
283246390004430151843295286645399316199;"Hidden Legends";"op24";"Firion (24-083H)";24-083H;Hero;http://tcgplayer.com/product/594660/final-fantasy-tcg-hidden-legends-firion-24-083h?page=1;None
37256104436786095014022996940188155917;"Hidden Legends";"op24";"Jed";24-096R;Rare;http://tcgplayer.com/product/594680/final-fantasy-tcg-hidden-legends-jed-full-art?page=1;Full Art
288476947536564811376604270661327421884;"Hidden Legends";"op24";"Akstar";18-107L;Legend;http://tcgplayer.com/product/597104/final-fantasy-tcg-hidden-legends-akstar?page=1;None
